amount,is_international,velocity_5min,is_new_merchant,account_age_days,failed_login_attempts,fraud,is_night,is_weekend
15887,1,2,0,1432,0,1,1,1
19593,0,3,1,1199,1,1,0,1
17718,0,8,1,601,1,1,0,0
6687,1,8,1,1159,1,1,0,1
326,1,2,1,1530,4,1,0,0
11251,1,2,1,294,4,1,1,0
5658,1,2,0,1519,2,0,0,1
12071,0,7,0,1839,4,1,0,0
286,1,6,0,871,1,1,0,0
14780,0,1,1,1443,3,1,0,0
14659,0,2,1,1230,1,1,0,1
11169,0,1,1,1342,2,1,0,1
2635,0,7,0,73,3,0,0,0
2032,1,6,0,259,4,1,0,1
2132,1,2,0,1382,3,1,1,1
1352,1,2,0,1172,2,1,1,1
5609,1,2,0,1249,4,0,0,0
5174,0,8,0,1129,0,0,0,1
14000,0,7,1,1580,1,1,1,0
14623,0,1,0,1952,1,0,1,0
1981,1,4,0,356,2,1,1,1
369,0,4,0,1562,2,0,0,0
1730,0,7,0,1840,1,0,0,0
18058,0,2,0,1285,3,0,0,0
13483,0,4,1,571,0,1,1,1
16252,1,1,0,573,0,1,0,0
11184,0,4,0,817,2,0,0,1
1795,0,1,1,1950,2,0,0,0
19742,1,2,1,1937,3,1,0,0
14921,1,2,0,1094,2,1,0,0
3362,1,3,0,1978,0,0,0,1
1545,0,8,0,1471,1,0,0,0
16536,0,6,0,1981,0,1,0,0
10049,0,6,0,447,3,1,0,0
18150,0,9,1,783,1,1,1,1
7001,1,8,1,1281,1,1,1,0
19269,0,2,0,909,0,0,0,0
819,0,6,0,944,1,0,1,0
8697,1,1,1,896,1,0,0,0
6955,1,9,1,930,2,1,0,1
18778,1,4,0,637,1,1,1,1
8363,0,4,0,926,3,0,0,1
14620,0,9,0,531,1,1,0,1
11974,0,3,0,119,2,0,1,0
14179,0,5,0,1856,4,1,1,1
17182,0,1,0,66,4,1,0,1
7343,1,6,1,245,3,1,0,0
9118,1,3,1,57,3,1,0,0
16832,0,1,1,1068,1,0,0,0
12200,0,6,1,524,1,1,0,0
16791,0,2,0,1914,4,0,0,0
19900,0,8,1,424,4,1,0,1
4920,0,2,1,1772,0,0,0,1
11101,1,4,0,1560,4,1,0,0
14007,1,3,1,395,4,1,1,0
11769,1,9,0,450,3,1,0,0
16016,0,2,0,1281,0,0,0,0
10978,0,3,1,954,0,0,0,0
3085,1,7,1,1820,1,1,1,0
8212,1,4,1,1860,1,0,0,0
8567,0,6,0,1385,0,0,0,0
19031,1,3,1,763,0,1,0,0
436,1,1,0,1630,1,0,0,1
10265,0,6,1,1404,3,1,0,0
19463,1,4,0,443,3,1,0,0
12868,1,2,1,967,3,1,0,1
4068,1,7,1,892,3,1,0,1
1010,0,5,0,534,1,0,1,0
18480,1,6,1,1498,2,1,0,0
15732,1,6,1,157,4,1,0,0
16379,1,9,0,89,4,1,0,0
3229,0,2,1,202,4,0,0,0
5547,0,6,1,980,4,1,0,0
6229,1,9,0,462,1,1,1,1
5950,0,4,1,1505,2,0,0,0
7546,1,6,0,709,1,1,0,1
12049,0,7,1,1581,2,1,0,0
8619,0,1,1,454,1,0,0,0
414,1,5,0,1494,0,0,0,0
11837,1,4,1,380,2,1,0,1
1234,1,2,0,401,4,1,0,1
11038,0,2,0,1103,2,0,0,0
15688,1,2,1,551,3,1,0,0
8447,0,7,0,936,2,0,0,1
5692,0,4,1,1820,3,0,0,0
18208,1,6,0,1013,3,1,0,1
19827,0,7,1,1410,0,1,0,1
17370,1,9,1,978,2,1,0,1
11097,0,2,0,1691,0,0,0,1
821,1,9,1,661,4,1,0,0
9204,0,5,1,1367,2,0,1,0
19841,0,6,1,903,1,1,0,1
970,1,6,0,445,1,1,0,0
6851,0,3,1,52,1,0,0,1
16981,1,7,1,1275,3,1,1,0
1856,0,7,0,1968,1,0,0,0
1217,0,8,1,1918,4,1,0,0
11701,0,5,0,1683,2,1,1,1
2928,1,2,0,329,2,0,0,0
15096,1,3,1,1932,3,1,0,0
18131,1,9,0,1518,3,1,1,0
13978,1,6,1,1374,3,1,0,0
7092,1,8,1,1991,4,1,0,1
13878,0,8,1,770,2,1,0,1
6871,0,5,0,1809,0,0,0,0
16626,1,1,0,1483,3,1,0,1
19245,0,6,1,498,1,1,0,1
3535,0,7,1,125,0,0,0,0
6722,0,9,0,204,0,0,0,0
12952,0,2,1,768,3,1,0,0
14906,1,2,0,643,1,1,0,1
10723,0,1,0,1045,3,1,1,1
1948,1,5,1,590,3,1,1,0
2796,1,2,1,1871,1,0,0,0
1817,0,3,1,1587,0,0,1,1
19556,1,2,0,362,0,1,0,0
9359,0,4,0,361,1,0,0,1
2886,0,3,0,1802,0,0,0,1
14254,0,9,0,1140,4,1,0,0
13509,1,2,1,55,3,1,0,0
3891,1,7,0,292,4,1,0,0
3971,1,3,1,1075,4,1,0,0
1906,0,8,0,842,4,1,0,1
17988,0,4,0,785,2,0,1,0
19792,0,4,1,254,2,1,1,0
13404,1,9,0,492,4,1,1,0
18174,0,3,1,985,3,1,0,1
15649,0,7,0,573,4,1,0,1
3403,1,1,1,859,4,1,0,1
19597,1,7,0,993,2,1,0,0
16161,1,2,0,1995,4,1,0,1
15298,0,6,1,1933,3,1,1,1
17988,0,9,1,961,3,1,0,1
10755,0,6,1,1887,4,1,0,0
9024,1,3,0,225,3,0,0,0
10040,1,1,0,1493,4,1,1,0
4024,1,4,0,1872,2,0,1,0
9883,1,4,0,103,4,0,0,0
4585,0,8,0,970,0,0,1,0
12729,0,7,0,1072,2,1,0,0
13333,0,7,1,737,3,1,0,1
13001,0,7,0,1366,3,1,0,0
291,0,2,0,233,2,0,0,0
5017,0,9,1,1606,0,1,1,0
5931,0,6,1,1583,2,1,1,0
10260,0,2,1,228,1,1,1,0
13782,1,1,1,1007,0,1,0,1
12491,1,1,1,522,2,1,0,0
1974,0,1,0,1721,1,0,0,1
9162,1,4,0,1616,4,0,0,0
4863,0,4,1,13,0,0,0,0
10334,0,9,1,1523,4,1,0,0
9321,1,1,0,445,1,1,1,1
11510,0,3,1,1850,3,1,0,0
14619,0,3,0,340,3,0,0,0
1151,0,8,0,1348,3,1,0,1
12325,0,2,1,1620,4,1,0,1
9865,0,6,0,598,0,0,0,0
11482,0,4,0,157,4,1,1,1
12680,0,6,0,656,4,1,0,1
12089,1,5,0,1003,3,1,0,0
12039,1,9,1,1599,4,1,0,0
18589,0,9,1,1455,1,1,1,0
407,1,1,1,1579,2,0,0,0
3459,0,3,1,1431,2,0,0,0
3276,0,1,1,1182,2,0,0,0
1351,0,6,0,1209,3,1,1,0
5466,0,3,0,798,3,0,0,1
18001,1,1,0,491,2,1,0,0
6326,1,6,0,835,0,1,0,1
14430,1,5,1,952,2,1,1,0
4991,1,8,1,1560,4,1,0,0
5092,0,2,0,357,2,0,1,0
2061,1,8,1,717,2,1,0,0
12597,0,5,0,362,0,0,0,1
19347,0,8,0,1248,3,1,0,0
10948,1,4,1,1637,3,1,0,0
13355,0,4,1,1228,4,1,0,1
4667,1,4,1,8,2,0,0,0
16179,1,6,0,472,1,1,0,1
6613,1,4,1,172,4,1,0,0
15335,1,9,0,1744,3,1,0,0
11855,1,9,1,96,0,1,0,0
11251,0,3,0,674,3,0,0,0
16667,1,7,1,1827,3,1,0,0
3458,1,5,0,608,0,0,1,0
9690,0,9,0,1330,2,0,1,0
11088,1,2,1,1681,2,1,0,1
7778,1,3,0,1282,3,0,0,0
5798,0,5,1,474,4,0,0,0
1373,0,5,1,1974,1,0,0,1
11341,1,7,1,1324,4,1,1,0
17580,0,8,0,1489,4,1,1,1
9597,1,8,1,614,3,1,0,0
9207,0,1,0,689,3,0,0,0
11373,1,1,1,898,1,1,0,0
8102,1,3,1,1352,1,0,0,0
4347,1,1,0,110,1,0,0,0
9320,0,1,0,710,3,0,0,1
19838,1,8,1,1929,3,1,0,0
10803,0,1,0,1153,4,1,0,1
15572,1,9,1,965,3,1,1,0
16754,1,2,0,871,2,1,0,1
17670,1,9,0,1161,2,1,0,0
12492,1,7,1,1934,1,1,0,0
12056,1,9,0,1563,3,1,0,1
15741,0,3,1,649,2,1,0,1
14098,0,1,1,1188,4,1,0,1
6405,0,1,0,349,0,0,0,1
18882,1,6,1,463,4,1,0,0
12821,1,7,0,1892,0,1,0,0
7095,0,9,0,1667,4,1,1,0
12527,1,6,1,1528,2,1,0,0
13882,1,5,0,885,3,1,1,1
2330,1,2,1,1175,0,0,0,0
6611,0,2,1,1914,3,0,0,0
16612,0,8,0,246,3,1,0,0
9561,0,1,0,1134,2,0,0,0
4865,0,8,1,1609,1,0,0,0
13372,0,7,1,798,1,1,0,0
5652,1,7,1,1299,0,1,0,0
727,1,5,0,870,2,0,0,0
12089,1,3,0,1091,3,1,1,0
13880,1,7,1,1074,4,1,0,0
6689,0,7,0,816,4,0,0,0
2144,0,7,1,515,0,0,0,0
13271,1,2,0,226,0,1,1,1
18825,0,3,1,578,0,0,0,0
5984,1,3,1,506,2,0,0,0
8285,1,4,1,155,4,1,0,1
349,1,9,1,1898,2,1,1,0
19409,1,1,1,1504,2,1,1,0
17458,0,7,1,111,3,1,0,0
9275,1,7,0,483,2,1,0,1
16360,0,4,1,808,2,1,1,0
2772,1,1,1,1917,3,1,0,0
7379,1,3,1,1792,1,1,1,0
8762,1,5,1,274,3,1,0,0
2087,1,2,1,155,0,0,0,0
16574,0,7,0,1675,1,1,0,0
13048,1,7,1,1191,4,1,0,1
13126,0,5,1,1043,2,0,0,0
2873,1,6,1,345,1,1,1,1
13259,1,1,1,1927,4,1,0,0
9978,1,4,0,735,3,0,0,0
10278,0,4,0,569,3,1,1,0
10477,1,8,1,1922,0,1,1,0
7447,1,2,1,294,0,0,0,0
1108,1,1,0,645,1,0,0,1
3883,1,7,1,1486,2,1,1,1
4398,1,6,0,338,3,1,0,1
4768,0,5,1,1828,1,0,0,0
2152,0,8,0,452,1,0,1,0
1816,1,2,0,344,1,0,0,0
410,1,2,1,717,0,0,0,0
14491,0,9,1,631,3,1,0,1
1360,1,1,1,765,0,0,0,0
13257,0,6,1,85,0,1,0,0
11560,1,3,0,1721,1,1,0,0
17068,1,5,0,737,4,1,0,0
14111,0,8,1,660,4,1,0,0
2966,1,7,0,1413,4,1,0,0
14465,0,4,1,1816,1,0,0,0
5998,0,8,1,227,2,0,0,0
18495,0,2,1,1310,3,1,0,0
6351,1,7,0,1308,1,1,0,0
5039,0,5,1,1717,1,0,0,1
4106,0,6,0,1971,0,0,0,1
1725,1,3,1,109,4,1,0,0
11056,1,7,0,135,1,1,0,0
17374,1,7,0,938,2,1,0,0
6178,1,2,0,291,3,0,0,0
9023,1,1,0,1911,2,0,0,1
4061,1,2,1,1826,1,1,0,1
18988,0,8,0,1639,1,1,0,0
8906,1,3,0,1737,0,0,0,0
18203,0,4,1,1532,2,0,0,0
13658,1,8,0,1653,0,1,1,0
6786,0,3,1,1868,2,0,0,0
1687,0,6,0,822,4,1,0,1
9903,1,2,1,1053,4,1,0,0
17380,1,3,0,394,2,1,1,0
10450,0,1,0,27,0,0,0,0
18916,1,9,0,1491,4,1,1,1
11554,1,4,0,13,1,1,0,0
15949,0,6,1,554,3,1,0,0
6937,0,7,0,933,0,0,0,0
1549,0,2,1,445,2,0,0,1
5554,1,8,1,224,3,1,0,0
9524,1,9,1,1487,3,1,0,0
4217,1,2,1,21,1,0,0,0
8969,1,5,0,1411,0,0,1,0
10950,0,2,0,1672,3,0,0,0
18512,1,5,0,1350,0,1,0,0
14443,0,7,0,1757,1,1,1,0
6945,1,6,0,467,2,1,0,1
4724,1,4,0,1681,3,1,0,1
8948,0,2,1,1546,3,0,0,0
16649,1,7,1,1249,3,1,0,1
13236,1,9,0,653,0,1,1,0
689,0,1,0,1499,3,0,0,0
19305,1,3,0,618,0,1,0,0
6609,0,7,1,780,4,1,1,0
7793,0,9,0,1730,4,1,0,1
9554,0,5,0,458,0,0,1,0
16555,0,7,0,640,4,1,0,0
11808,1,7,1,1237,1,1,0,0
13042,1,4,1,663,1,1,0,0
16752,1,5,0,961,4,1,0,0
10068,0,2,1,1505,2,0,0,0
2562,1,8,1,1920,0,1,0,0
9560,1,1,1,180,4,1,1,0
1115,1,2,0,1853,0,0,0,0
9375,1,3,0,538,4,1,1,1
13369,0,7,1,527,1,1,0,0
506,0,6,1,22,2,1,0,1
7484,1,7,1,1369,0,1,1,0
11368,0,5,0,577,2,0,0,0
17469,1,4,1,763,1,1,0,1
11895,1,7,1,922,3,1,0,0
4585,1,3,0,1045,3,0,0,0
9001,0,7,1,745,0,0,0,0
2718,1,2,1,1432,1,0,0,0
9703,0,8,0,1511,0,0,0,0
7028,0,6,1,1552,0,0,0,0
5468,1,3,1,1440,0,0,0,0
4721,0,3,1,1296,2,0,0,0
14819,0,5,1,1229,4,1,0,1
11226,1,3,0,1322,1,1,1,0
7666,0,6,0,672,2,0,0,0
12406,0,2,0,1970,4,1,1,1
15186,1,8,1,1577,0,1,1,0
17487,1,9,0,1132,3,1,1,0
18950,0,7,0,637,2,1,0,0
18423,1,3,1,1024,1,1,1,0
18119,1,4,0,152,1,1,1,0
9990,0,2,1,13,4,0,0,0
8195,0,9,1,715,2,0,0,0
12819,1,5,1,1103,0,1,0,1
10383,0,2,0,906,4,0,0,0
18379,1,6,0,1578,1,1,1,0
14331,1,7,1,1193,2,1,0,0
14798,0,2,0,249,3,1,0,1
17557,0,1,1,1145,0,0,0,0
5284,1,7,0,387,1,1,0,0
2502,1,1,0,439,2,0,0,0
4995,1,3,0,1296,3,0,0,0
11504,1,4,0,300,1,1,0,0
15261,0,2,0,721,3,0,0,0
9443,1,7,1,473,1,1,0,1
10737,0,5,0,1182,4,0,0,0
2056,0,1,0,1007,4,0,0,1
7123,1,8,0,633,4,1,1,0
14162,0,7,0,1251,2,1,0,0
14433,0,4,0,421,4,0,0,0
4007,1,2,1,956,2,0,0,0
907,0,7,1,973,0,1,0,1
14131,0,2,1,24,4,1,0,1
4927,1,6,0,1766,2,1,0,0
13799,1,1,0,538,1,1,0,0
4624,1,7,1,1594,2,1,0,0
15293,1,7,1,777,2,1,1,1
16323,1,4,1,638,1,1,0,0
18768,1,4,1,1981,2,1,0,1
5413,1,5,0,1811,1,0,0,0
13698,0,2,1,540,3,1,0,0
13158,0,9,0,903,4,1,1,0
17241,1,4,1,1837,0,1,0,0
4987,0,9,0,1152,2,0,0,0
3954,0,3,0,1118,1,0,0,0
12558,1,9,0,1727,4,1,0,1
14636,0,1,1,421,2,0,0,0
3658,1,7,0,1296,4,1,0,0
9872,0,4,0,484,3,0,0,1
17445,1,7,1,1029,2,1,0,1
3675,0,6,1,157,1,0,0,0
2518,0,4,1,52,3,0,1,0
4298,0,4,1,243,2,0,0,0
1101,1,8,1,1687,4,1,1,1
7219,0,7,1,774,3,1,0,0
19329,0,4,0,420,1,0,0,0
9773,1,6,0,1977,2,1,0,0
5416,1,6,1,1953,4,1,0,1
16344,0,1,1,1841,4,1,0,1
16906,0,2,0,425,3,0,0,0
11973,0,4,0,80,2,0,0,0
4366,0,6,0,695,4,1,1,0
7649,1,6,1,354,3,1,0,1
19194,0,1,0,1643,0,0,0,0
10689,0,8,0,1690,4,1,1,0
1757,1,2,1,293,3,1,0,1
19025,0,5,1,717,0,1,0,1
6863,0,4,1,1140,3,0,0,1
19559,0,5,0,529,4,0,0,0
3264,1,5,1,480,0,1,1,1
18537,1,8,0,1312,3,1,0,1
8579,0,7,0,1692,2,0,0,0
5837,0,9,1,477,0,0,0,0
19701,1,1,0,25,3,1,0,1
17931,0,6,1,431,2,1,1,0
6109,0,6,1,1302,0,1,1,1
17091,1,2,1,317,3,1,1,0
4652,1,8,1,638,4,1,1,1
18248,1,6,0,1836,0,1,1,1
9517,0,9,1,358,0,0,0,0
9321,0,5,0,1300,2,0,0,0
2771,0,7,0,1901,3,0,0,0
6619,0,6,1,690,4,1,1,1
4062,1,5,0,344,2,0,0,0
12834,0,6,1,1455,0,1,0,0
13222,0,4,1,559,2,1,1,1
19661,1,3,1,712,2,1,0,0
3822,1,1,0,563,2,0,1,0
5006,0,1,1,439,0,0,0,0
7363,1,6,1,1486,1,1,0,0
13799,1,9,0,1831,2,1,0,0
11188,0,8,1,1294,1,1,0,0
908,0,2,1,1733,4,1,1,1
9270,0,9,1,1455,4,1,0,1
16360,0,8,1,1045,4,1,0,0
17209,1,9,1,143,3,1,1,0
10793,1,4,1,1784,0,1,0,0
7801,0,9,0,868,1,0,0,0
17700,0,2,1,353,3,1,0,0
18681,1,1,1,1489,1,1,0,0
14291,0,9,1,1017,0,1,0,0
19290,0,8,1,468,2,1,1,0
17456,0,7,0,1537,3,1,0,0
13804,0,8,1,1488,0,1,0,0
2223,1,1,0,877,3,0,0,0
11633,0,9,1,1874,4,1,1,1
16708,1,9,1,1418,3,1,1,0
14548,0,9,0,919,2,1,0,0
14686,0,6,0,1810,2,1,1,1
1914,1,4,1,1777,1,0,0,0
13101,0,2,1,1082,3,1,0,0
17590,1,4,1,1150,4,1,0,0
16608,0,7,1,841,2,1,0,0
19730,0,1,1,878,1,0,0,0
13480,0,9,1,1485,4,1,0,0
15506,0,3,0,52,4,1,0,1
3031,0,4,1,1012,4,0,0,1
13667,1,5,1,1759,0,1,0,1
14138,1,3,1,814,2,1,0,1
12417,0,4,0,1899,0,0,0,1
3071,0,5,0,269,0,0,0,0
2117,1,1,0,96,2,1,1,1
2515,1,9,1,273,3,1,0,1
19580,0,4,0,1347,1,0,1,0
1709,0,9,1,1597,2,0,0,0
817,1,4,1,1857,1,1,0,1
12762,0,1,1,1717,3,1,0,0
6882,1,5,1,133,2,1,1,0
1148,0,9,1,928,4,1,1,0
11718,1,3,1,89,2,1,0,0
8407,1,5,1,685,3,1,0,0
8005,0,3,0,824,0,0,0,0
10093,1,3,0,5,2,1,1,1
10438,0,1,0,357,4,0,0,0
5678,0,2,1,1367,2,0,0,0
13934,0,2,0,204,0,0,1,0
18104,0,9,1,1698,2,1,0,0
6648,1,7,0,1597,4,1,0,0
7481,0,8,0,471,3,0,0,0
3041,0,2,1,464,4,0,0,0
5795,0,9,0,497,3,0,0,0
6501,0,3,1,702,4,0,0,0
15279,1,2,0,837,1,1,0,0
14556,0,1,0,63,2,0,0,1
13197,1,9,0,1580,2,1,0,0
6297,1,8,1,239,0,1,0,0
5550,1,4,1,540,1,0,0,0
18037,0,7,0,198,0,1,0,0
17496,0,3,0,781,2,0,1,0
8478,0,3,1,1707,0,0,0,0
1981,0,4,0,30,3,0,0,0
6899,1,2,0,666,1,0,0,0
14697,1,4,1,1233,4,1,0,0
13775,0,3,0,1087,3,0,0,0
4686,0,8,0,1865,4,0,0,0
8530,0,2,1,1081,0,0,0,1
2445,0,9,1,1856,2,1,0,1
16559,0,3,1,1744,3,1,0,0
9648,0,4,1,1457,1,0,0,0
5977,0,3,0,1332,4,0,0,0
6885,1,3,1,1599,3,1,0,0
15933,1,8,1,1784,2,1,0,0
5022,1,8,0,1490,1,1,0,0
18814,1,6,1,1677,1,1,0,0
4786,0,4,1,1629,4,0,0,1
14507,0,1,0,1131,3,0,0,0
18386,0,4,1,1901,3,1,0,0
12305,0,8,1,600,1,1,1,0
13279,0,6,0,1018,0,1,0,0
18543,1,2,1,1325,1,1,0,0
16624,0,3,1,620,2,1,0,1
18273,1,7,0,1070,3,1,0,1
116,0,4,0,77,4,0,1,1
13474,1,4,1,729,3,1,1,0
16948,0,5,1,1193,1,1,1,0
18311,1,8,1,814,2,1,0,0
6056,0,7,0,1153,0,0,0,0
16573,0,9,1,1737,3,1,0,0
4915,0,5,1,708,1,0,0,1
19335,0,1,0,1884,1,0,0,0
2943,1,4,1,268,1,1,1,1
16072,0,6,1,1624,2,1,0,1
17453,1,6,1,765,1,1,1,1
1194,0,9,0,1774,1,0,0,1
6224,1,5,0,585,1,0,0,0
19679,0,5,1,419,3,1,0,0
1504,0,6,1,870,1,1,0,1
4082,1,6,0,1891,2,1,0,1
12615,0,3,1,1185,3,1,0,0
15890,0,6,0,1082,1,1,0,1
12305,1,8,0,384,0,1,0,0
12848,0,6,0,1909,2,1,0,0
3192,1,5,0,803,0,0,0,0
14071,0,3,0,510,2,1,1,1
14716,1,1,1,430,0,1,0,0
5033,1,5,0,1364,1,0,0,0
5026,1,6,1,578,0,1,0,0
4069,1,6,1,940,0,1,1,0
3065,0,6,1,1050,2,0,0,0
4419,0,3,0,1834,1,0,1,0
9075,1,4,1,589,2,1,0,1
7208,0,3,1,798,1,0,0,0
9241,0,2,1,372,4,0,1,0
16528,0,8,0,928,3,1,0,0
1910,1,7,1,1060,3,1,0,0
10373,0,8,0,1555,2,1,1,0
9121,0,6,0,1814,1,0,0,0
18393,1,7,1,1857,0,1,0,0
6464,0,1,1,1849,3,0,0,0
2681,1,5,0,1291,2,0,0,0
791,1,4,0,1818,2,0,0,0
1031,1,3,1,1456,2,0,0,0
13228,0,2,1,1043,1,0,0,0
14326,0,9,1,1363,2,1,0,0
13961,1,8,1,140,4,1,0,0
15575,1,2,1,67,0,1,0,0
3506,1,6,0,1015,2,1,0,0
8439,1,3,0,1848,1,0,0,0
17516,1,3,0,1554,0,1,0,1
17795,1,5,0,1393,0,1,0,0
8679,0,7,0,261,3,1,0,1
3221,1,7,1,1648,2,1,0,0
18357,1,1,0,1944,2,1,0,0
16046,1,7,1,974,1,1,0,1
3848,0,7,0,627,4,0,0,0
377,0,6,0,1702,4,0,0,0
18343,0,6,1,579,3,1,0,0
11663,0,2,0,1791,4,0,0,0
6892,1,3,0,1606,1,1,1,1
14018,0,3,0,1996,3,1,0,1
10474,1,3,0,1844,2,1,0,1
4775,1,2,1,1022,4,1,0,0
1270,1,9,0,1227,1,1,0,0
8781,1,6,0,639,1,1,0,0
10817,1,2,0,1959,2,1,0,0
12550,1,3,0,1979,1,1,0,1
10780,0,6,0,410,3,1,1,0
10168,0,4,0,833,3,0,0,0
2562,0,7,0,1104,0,0,0,1
13750,0,6,0,1712,2,1,0,1
387,0,6,1,113,1,1,0,1
18391,1,3,1,623,4,1,0,0
1261,0,8,1,821,3,1,0,0
16613,0,9,0,1161,2,1,0,1
2463,0,6,0,1669,2,0,0,1
6083,1,2,1,1908,3,1,0,0
16627,1,1,1,840,0,1,0,0
8307,1,3,1,189,2,1,0,1
14858,0,3,1,277,1,1,1,0
344,0,8,0,1761,4,0,0,0
17410,0,5,1,103,4,1,0,0
3278,0,1,0,107,3,0,0,0
2276,0,4,1,1599,2,0,0,1
5102,1,7,0,1940,4,1,0,0
986,0,5,0,1978,2,0,0,0
19882,1,6,0,757,3,1,0,1
13821,0,4,0,173,0,0,0,1
12242,1,2,1,1942,4,1,0,0
2754,1,9,0,1869,1,1,0,0
12084,1,2,0,999,3,1,0,0
17855,1,2,1,1355,0,1,1,0
7235,0,2,1,722,1,0,1,0
420,0,1,1,1215,1,0,0,1
4754,0,3,1,1694,4,0,1,0
16231,1,6,0,831,2,1,0,0
10870,0,7,1,225,3,1,1,1
6653,0,1,0,1708,1,0,0,0
11659,0,5,1,1347,4,1,0,1
9109,0,5,0,1978,0,0,1,0
13582,1,1,1,1532,1,1,0,1
7598,1,4,1,1985,0,1,1,0
6736,0,1,1,1572,3,0,1,0
7462,0,1,1,134,4,0,0,0
16495,0,7,0,1061,0,1,0,1
16678,1,7,1,93,2,1,0,0
2637,1,3,0,75,0,0,0,0
19326,1,7,0,756,0,1,0,0
15316,0,3,1,183,4,1,0,0
18713,1,2,1,717,4,1,0,1
3109,1,4,0,459,1,0,0,0
14309,1,3,0,1723,0,1,0,0
15775,1,7,0,1702,0,1,0,0
15129,1,1,0,627,4,1,0,0
2177,0,6,0,409,2,0,0,0
14007,0,2,1,207,4,1,0,0
3967,0,8,1,1269,2,0,0,0
16252,0,5,0,1357,4,1,0,1
4973,1,3,1,673,3,1,0,0
8735,0,7,0,1549,0,0,0,0
397,0,2,1,1318,2,0,0,1
13195,0,5,0,1013,3,1,0,1
9136,1,8,1,1978,2,1,0,0
1115,0,1,1,1940,1,0,0,0
1484,1,1,0,748,1,0,0,1
8845,1,3,1,273,0,1,1,0
18834,1,3,0,379,3,1,0,1
17753,0,7,0,626,3,1,1,0
1360,1,6,1,664,1,1,0,1
7801,0,7,0,1050,0,0,1,0
10501,0,4,1,680,1,0,0,0
15619,0,2,1,544,3,1,0,0
11964,1,2,0,733,2,1,0,1
15781,1,1,1,1742,3,1,0,1
5643,0,9,0,1957,0,0,0,0
18365,1,7,0,1878,3,1,0,0
12588,1,3,1,1634,4,1,0,0
10179,1,2,0,91,3,1,0,0
10844,0,3,1,476,4,1,0,0
3909,1,7,1,1913,1,1,0,0
7306,1,5,0,726,4,1,1,1
13846,0,3,1,1212,3,1,0,0
16095,1,9,0,1593,3,1,0,1
16135,0,2,0,1643,3,1,0,1
11771,1,7,0,1978,0,1,0,0
13310,1,6,0,1219,1,1,0,0
17893,1,6,1,534,4,1,0,1
5297,1,7,0,698,2,1,0,0
15653,1,6,0,880,4,1,0,0
7552,1,2,0,85,3,1,1,1
8818,0,5,1,592,2,0,0,1
14959,1,3,1,841,2,1,0,0
2272,1,9,0,77,4,1,0,1
13258,1,8,1,330,4,1,0,0
16763,0,2,1,383,4,1,0,0
19153,0,1,0,1457,4,0,0,0
11185,0,4,0,377,1,1,1,1
4081,1,4,1,341,0,0,0,0
5347,1,2,1,1201,0,1,1,1
10653,0,7,1,1450,4,1,0,0
6235,0,3,0,424,0,0,0,1
5673,0,7,1,1991,4,1,0,0
13831,1,7,1,174,4,1,0,0
7289,0,1,1,406,4,1,1,1
14641,1,6,1,82,1,1,0,0
10978,1,4,0,21,3,1,0,1
11187,1,8,0,691,0,1,0,0
13767,0,8,0,1010,0,1,1,1
2876,1,3,1,398,1,0,0,0
9411,0,4,0,330,1,0,0,0
7797,0,1,1,225,4,0,1,0
14729,0,2,1,1801,4,1,1,1
8486,0,7,0,1426,3,1,1,0
17146,1,7,1,781,0,1,0,1
8144,1,9,1,1787,1,1,0,0
9715,1,9,1,1809,3,1,0,0
15134,1,9,0,894,0,1,0,0
5160,0,6,0,1879,3,1,1,0
11000,0,8,0,1945,3,1,0,0
5681,0,9,0,438,4,1,0,1
2114,0,7,0,1296,3,0,0,0
13097,1,4,0,1304,4,1,0,0
10735,0,4,0,223,0,0,0,0
13748,1,6,0,1611,0,1,0,0
7248,0,4,0,1687,4,0,0,0
18848,0,7,0,1961,2,1,0,1
14122,0,8,1,1895,3,1,0,0
6019,0,8,0,509,0,0,1,0
15986,1,8,1,1366,3,1,0,1
6738,1,2,1,1953,2,0,0,0
4751,1,2,0,617,3,0,0,0
709,1,2,0,1066,2,0,0,0
8040,0,2,1,1200,1,0,0,1
10448,0,4,0,1269,2,0,1,0
3966,1,5,0,1277,0,0,0,0
16855,1,4,1,1298,4,1,0,0
17099,0,5,0,959,4,0,0,0
2353,0,4,0,1358,3,0,0,1
5042,1,7,1,604,1,1,0,0
12430,1,1,1,1035,3,1,0,1
964,1,1,1,152,2,0,0,0
1368,0,2,0,189,4,0,0,0
7554,1,1,1,960,2,1,0,1
13766,1,3,0,676,4,1,1,0
12470,1,6,0,638,4,1,0,0
5329,1,6,0,211,4,1,0,1
